paper_id,term_1,term_2,id,sentence_index,segment_length,segment
30796049,pan,amp,30796049,194,203, this studyimmunoblot analysis of phosphoakt s473 pan akt phosphopras40 t246 and total pras40 in wt and ndufa9 ko hap1 cells treated with 02 dmso  or amp 2m enpf 2m and ptx 36m  for 24h actin load
30796049,sem,pan,30796049,194,228,bars meansem n2 nsnonsignificant mannwhitney utestschematic representations of xanthine and the methylxanthines used in this studyimmunoblot analysis of phosphoakt s473 pan akt phosphopras40 t246 and total pras40 in wt and
30796049,pan,actin,30796049,194,248, this studyimmunoblot analysis of phosphoakt s473 pan akt phosphopras40 t246 and total pras40 in wt and ndufa9 ko hap1 cells treated with 02 dmso  or amp 2m enpf 2m and ptx 36m  for 24h actin loading controlimmunoblot analysis of phosphopka 
30796049,pan,ptx,30796049,194,226, this studyimmunoblot analysis of phosphoakt s473 pan akt phosphopras40 t246 and total pras40 in wt and ndufa9 ko hap1 cells treated with 02 dmso  or amp 2m enpf 2m and ptx 36m  for 24h actin loading controlimmunoblot a
30796049,dmso,amp,30796049,194,113,40 in wt and ndufa9 ko hap1 cells treated with 02 dmso  or amp 2m enpf 2m and ptx 36m  for 24h actin loadi
30796049,amp,actin,30796049,194,148,and ndufa9 ko hap1 cells treated with 02 dmso  or amp 2m enpf 2m and ptx 36m  for 24h actin loading controlimmunoblot analysis of phosphopka 
30796049,dmso,actin,30796049,194,157,40 in wt and ndufa9 ko hap1 cells treated with 02 dmso  or amp 2m enpf 2m and ptx 36m  for 24h actin loading controlimmunoblot analysis of phosphopka 
30796049,hap1,amp,30796049,194,140,opras40 t246 and total pras40 in wt and ndufa9 ko hap1 cells treated with 02 dmso  or amp 2m enpf 2m and ptx 36m  for 24h actin loadi
30796049,hap1,actin,30796049,194,184,opras40 t246 and total pras40 in wt and ndufa9 ko hap1 cells treated with 02 dmso  or amp 2m enpf 2m and ptx 36m  for 24h actin loading controlimmunoblot analysis of phosphopka 
30796049,dmso,ptx,30796049,194,136,40 in wt and ndufa9 ko hap1 cells treated with 02 dmso  or amp 2m enpf 2m and ptx 36m  for 24h actin loading controlimmunoblot an
30796049,sem,xanthine,30796049,194,143,bars meansem n2 nsnonsignificant mannwhitney utestschematic representations of xanthine and the methylxanthines used in this studyimmunob
30796049,pan,dmso,30796049,194,195, this studyimmunoblot analysis of phosphoakt s473 pan akt phosphopras40 t246 and total pras40 in wt and ndufa9 ko hap1 cells treated with 02 dmso  or amp 2m enpf 2m and ptx 36m  for 24h ac
30796049,hap1,ptx,30796049,194,163,opras40 t246 and total pras40 in wt and ndufa9 ko hap1 cells treated with 02 dmso  or amp 2m enpf 2m and ptx 36m  for 24h actin loading controlimmunoblot an
30796049,amp,ptx,30796049,194,126,and ndufa9 ko hap1 cells treated with 02 dmso  or amp 2m enpf 2m and ptx 36m  for 24h actin loading controlimmunoblot a
30796049,xanthine,pan,30796049,194,198,ant mannwhitney utestschematic representations of xanthine and the methylxanthines used in this studyimmunoblot analysis of phosphoakt s473 pan akt phosphopras40 t246 and total pras40 in wt and nduf
30796049,xanthine,hap1,30796049,199,201,to investigate the effect of xanthine derivatives on mitochondrial mutant cells we used genetically modified hap1 cells lacking mitochondrial complex i subunits ndufs2 ndufs4 or ndufa9 appendixfig s4a
30796049,enprofylline,ptx,30796049,201,149,n aqueous solutions we employed aminophylline amp enprofylline enpf and pentoxifylline ptx fig4e which are three widely used methylxanthines general
30796049,phosphodiesterase,adenosine,30796049,201,155,hines generally known as competitive nonselective phosphodiesterase inhibitors pdes and adenosine receptor antagonists snyder etal 1981 monteiro etal 201
30796049,aminophylline,amp,30796049,201,127,lity of xanthine in aqueous solutions we employed aminophylline amp enprofylline enpf and pentoxifylline ptx fig4e which are t
30796049,ptx,adenosine,30796049,201,246,phylline amp enprofylline enpf and pentoxifylline ptx fig4e which are three widely used methylxanthines generally known as competitive nonselective phosphodiesterase inhibitors pdes and adenosine receptor antagonists snyder etal 1981 monteiro e
30796049,xanthine,amp,30796049,201,142,given the low solubility of xanthine in aqueous solutions we employed aminophylline amp enprofylline enpf and pentoxifylline ptx fig4e which 
30796049,age1,gas1,30796049,189,226,bar meansem n7schematic representation of purine degradation pathway with overlaid molecule activity predictor map analysis showing increased purine degradation in age1 gas1 mutants and the consequent xanthine accumulation
33693628,ura,histidine,33693628,86,221,the yeast plasmids were cotransformed into a ura his leu mets cerevisiae strain and selected for in sc media without uracil and histidine and facs was used again for enrichment of clones with the highest red to blue ratio
33693628,ura,uracil,33693628,86,221,the yeast plasmids were cotransformed into a ura his leu mets cerevisiae strain and selected for in sc media without uracil and histidine and facs was used again for enrichment of clones with the highest red to blue ratio
33693628,let858,unc54,33693628,246,126,erated a strain expressing sfgfp110 driven by the let858 promoter and unc54 3utr using mossci but later replaced the let858 pr
33693628,uracil,histidine,33693628,86,221,the yeast plasmids were cotransformed into a ura his leu mets cerevisiae strain and selected for in sc media without uracil and histidine and facs was used again for enrichment of clones with the highest red to blue ratio
33693628,leu,uracil,33693628,86,221,the yeast plasmids were cotransformed into a ura his leu mets cerevisiae strain and selected for in sc media without uracil and histidine and facs was used again for enrichment of clones with the highest red to blue ratio
33693628,ura,leu,33693628,86,221,the yeast plasmids were cotransformed into a ura his leu mets cerevisiae strain and selected for in sc media without uracil and histidine and facs was used again for enrichment of clones with the highest red to blue ratio
33693628,nnk,e115,33693628,77,235,arried out using rollingcircle amplification with nnk primers at positions i8 k10 f15 g32 q43 a45 k46 l47 g52 g53 d60 s63 p64 q65 f66 s70 r71 t74 k75 d79 y84 w94 r96 t107 v108 q110 e115 l125 r126 t128 k139 k140 w144 e145 s147 t148 e149
33693628,let858,unc119,33693628,103,188,9 ii unc119ed3 iii was generated by replacing the let858 promoter from the strain cop1795 knusi785 pnu1687plet858sfgfp110unc54 3utr unc119 ii unc119ed3 iii with the eft3 also known as eef1
33693628,let858,eef1a1,33693628,103,198,9 ii unc119ed3 iii was generated by replacing the let858 promoter from the strain cop1795 knusi785 pnu1687plet858sfgfp110unc54 3utr unc119 ii unc119ed3 iii with the eft3 also known as eef1a1 promote
33693628,unc119,eef1a1,33693628,103,116,cop1795 knusi785 pnu1687plet858sfgfp110unc54 3utr unc119 ii unc119ed3 iii with the eft3 also known as eef1a1 promote
33693628,sigma,agarose,33693628,128,92,approximately 10l of 2mm levamisole sigma was pipetted onto the center of the agarose pad
33693628,5fluorouracil,5fu,33693628,132,148,f1 animals expressing mneongreen in muscle were selected for comparisonngm plates were supplemented with 5fluorouracil 5fu sigma 15m goudeau et al
33693628,5fluorouracil,sigma,33693628,132,148,f1 animals expressing mneongreen in muscle were selected for comparisonngm plates were supplemented with 5fluorouracil 5fu sigma 15m goudeau et al
33693628,5fu,sigma,33693628,132,148,f1 animals expressing mneongreen in muscle were selected for comparisonngm plates were supplemented with 5fluorouracil 5fu sigma 15m goudeau et al
33693628,sulfate,sigma,33693628,133,122,2011 in order to prevent progeny from hatching and with kanamycin sulfate to prevent bacterial contamination sigma 25gml
33693628,eat6,his3,33693628,189,205,starting with the somatic splitwrmscarlet110 parental strain cf4582 we introduced splitwrmscarlet11 at the nterminus of tbb2 fib1 or vha13 or at the cterminus of eat6 his3 and tomm20 supplementary table s4
33693628,tbb2,fib1,33693628,189,205,starting with the somatic splitwrmscarlet110 parental strain cf4582 we introduced splitwrmscarlet11 at the nterminus of tbb2 fib1 or vha13 or at the cterminus of eat6 his3 and tomm20 supplementary table s4
33693628,vha13,eat6,33693628,189,205,starting with the somatic splitwrmscarlet110 parental strain cf4582 we introduced splitwrmscarlet11 at the nterminus of tbb2 fib1 or vha13 or at the cterminus of eat6 his3 and tomm20 supplementary table s4
33693628,tbb2,his3,33693628,189,205,starting with the somatic splitwrmscarlet110 parental strain cf4582 we introduced splitwrmscarlet11 at the nterminus of tbb2 fib1 or vha13 or at the cterminus of eat6 his3 and tomm20 supplementary table s4
33693628,tbb2,tomm20,33693628,189,205,starting with the somatic splitwrmscarlet110 parental strain cf4582 we introduced splitwrmscarlet11 at the nterminus of tbb2 fib1 or vha13 or at the cterminus of eat6 his3 and tomm20 supplementary table s4
33693628,tbb2,vha13,33693628,189,205,starting with the somatic splitwrmscarlet110 parental strain cf4582 we introduced splitwrmscarlet11 at the nterminus of tbb2 fib1 or vha13 or at the cterminus of eat6 his3 and tomm20 supplementary table s4
33693628,eat6,tomm20,33693628,189,205,starting with the somatic splitwrmscarlet110 parental strain cf4582 we introduced splitwrmscarlet11 at the nterminus of tbb2 fib1 or vha13 or at the cterminus of eat6 his3 and tomm20 supplementary table s4
33693628,his3,tomm20,33693628,189,205,starting with the somatic splitwrmscarlet110 parental strain cf4582 we introduced splitwrmscarlet11 at the nterminus of tbb2 fib1 or vha13 or at the cterminus of eat6 his3 and tomm20 supplementary table s4
33693628,tbb2,eat6,33693628,189,205,starting with the somatic splitwrmscarlet110 parental strain cf4582 we introduced splitwrmscarlet11 at the nterminus of tbb2 fib1 or vha13 or at the cterminus of eat6 his3 and tomm20 supplementary table s4
33693628,fib1,tomm20,33693628,189,205,starting with the somatic splitwrmscarlet110 parental strain cf4582 we introduced splitwrmscarlet11 at the nterminus of tbb2 fib1 or vha13 or at the cterminus of eat6 his3 and tomm20 supplementary table s4
33693628,fib1,his3,33693628,189,205,starting with the somatic splitwrmscarlet110 parental strain cf4582 we introduced splitwrmscarlet11 at the nterminus of tbb2 fib1 or vha13 or at the cterminus of eat6 his3 and tomm20 supplementary table s4
33693628,fib1,vha13,33693628,189,205,starting with the somatic splitwrmscarlet110 parental strain cf4582 we introduced splitwrmscarlet11 at the nterminus of tbb2 fib1 or vha13 or at the cterminus of eat6 his3 and tomm20 supplementary table s4
33693628,vha13,tomm20,33693628,189,205,starting with the somatic splitwrmscarlet110 parental strain cf4582 we introduced splitwrmscarlet11 at the nterminus of tbb2 fib1 or vha13 or at the cterminus of eat6 his3 and tomm20 supplementary table s4
